schemaVersion,recordType,title,authors,paper_url,github_url,github_stars,published_date,source_name,arxiv_id
1.0,RESEARCH_PAPER,Acquisition of Localization Confidence for Accurate Object Detection,,http://arxiv.org/abs/1807.11590v1,https://github.com/vacancy/PreciseRoIPooling,,,Papers With Code / arXiv,1807.11590
1.0,RESEARCH_PAPER,A repetition code of 15 qubits,,https://arxiv.org/abs/1709.00990v3,https://github.com/decodoku/repetition_code,,,Papers With Code / arXiv,1709.00990
1.0,RESEARCH_PAPER,Vision Based Dynamic Offside Line Marker for Soccer Games,,http://arxiv.org/abs/1804.06438v1,https://github.com/surajkra/Offside_Tracker_EECS504,,,Papers With Code / arXiv,1804.06438
1.0,RESEARCH_PAPER,Safe-by-Design Control for Euler-Lagrange Systems,,https://arxiv.org/abs/2009.03767v2,https://github.com/shawcortez/safe-control-euler-lagrange,,,Papers With Code / arXiv,2009.03767
1.0,RESEARCH_PAPER,Deep Energy-Based Modeling of Discrete-Time Physics,,https://arxiv.org/abs/1905.08604v3,https://github.com/tksmatsubara/discrete-autograd,,,Papers With Code / arXiv,1905.08604
1.0,RESEARCH_PAPER,Model-free bounds for multi-asset options using option-implied information and their exact computation,,https://arxiv.org/abs/2006.14288v3,https://github.com/qikunxiang/ModelFreePriceBounds,,,Papers With Code / arXiv,2006.14288
1.0,RESEARCH_PAPER,TedNet: A Pytorch Toolkit for Tensor Decomposition Networks,,https://arxiv.org/abs/2104.05018v2,https://github.com/tnbar/tednet,,,Papers With Code / arXiv,2104.05018
1.0,RESEARCH_PAPER,Annual modulations from secular variations: not relaxing DAMA?,,https://arxiv.org/abs/2003.03340v2,https://github.com/piacent/bayes_analysis,,,Papers With Code / arXiv,2003.03340
1.0,RESEARCH_PAPER,Task Programming: Learning Data Efficient Behavior Representations,,https://arxiv.org/abs/2011.13917v2,https://github.com/neuroethology/TREBA,,,Papers With Code / arXiv,2011.13917
1.0,RESEARCH_PAPER,Cubic function fields with prescribed ramification,,https://arxiv.org/abs/2003.06673v2,https://github.com/JRSijsling/parshin_experiments,,,Papers With Code / arXiv,2003.06673
1.0,RESEARCH_PAPER,On the Texture Bias for Few-Shot CNN Segmentation,,https://arxiv.org/abs/2003.04052v3,https://github.com/rezazad68/fewshot-segmentation,,,Papers With Code / arXiv,2003.04052
1.0,RESEARCH_PAPER,Painting with baryons: augmenting N-body simulations with gas using deep generative models,,https://arxiv.org/abs/1903.12173v2,https://github.com/tilmantroester/baryon_painter,,,Papers With Code / arXiv,1903.12173
1.0,RESEARCH_PAPER,Teaching Temporal Logics to Neural Networks,,https://arxiv.org/abs/2003.04218v3,https://github.com/reactive-systems/deepltl,,,Papers With Code / arXiv,2003.04218
1.0,RESEARCH_PAPER,Adversarial Robustness Guarantees for Classification with Gaussian Processes,,https://arxiv.org/abs/1905.11876v3,https://github.com/andreapatane/check-GPclass,,,Papers With Code / arXiv,1905.11876
1.0,RESEARCH_PAPER,"Are ""Undocumented Workers"" the Same as ""Illegal Aliens""? Disentangling Denotation and Connotation in Vector Spaces",,https://arxiv.org/abs/2010.02976v2,https://github.com/awebson/congressional_adversary,,,Papers With Code / arXiv,2010.02976
1.0,RESEARCH_PAPER,You Only Derive Once (YODO): Automatic Differentiation for Efficient Sensitivity Analysis in Bayesian Networks,,https://arxiv.org/abs/2206.08687v1,https://github.com/rballester/yodo,,,Papers With Code / arXiv,2206.08687
1.0,RESEARCH_PAPER,Music Genre Classification using Machine Learning Techniques,,http://arxiv.org/abs/1804.01149v1,https://github.com/HareeshBahuleyan/music-genre-classification,,,Papers With Code / arXiv,1804.01149
1.0,RESEARCH_PAPER,Rainfall-Runoff Prediction at Multiple Timescales with a Single Long Short-Term Memory Network,,https://arxiv.org/abs/2010.07921v1,https://github.com/gauchm/mts-lstm,,,Papers With Code / arXiv,2010.07921
1.0,RESEARCH_PAPER,PCRNet: Point Cloud Registration Network using PointNet Encoding,,https://arxiv.org/abs/1908.07906v2,https://github.com/vinits5/pcrnet,,,Papers With Code / arXiv,1908.07906
1.0,RESEARCH_PAPER,"Automatic differentiation of Sylvester, Lyapunov, and algebraic Riccati equations",,https://arxiv.org/abs/2011.11430v2,https://github.com/tachukao/autodiff-inverse-lqr,,,Papers With Code / arXiv,2011.11430
1.0,RESEARCH_PAPER,Two-stage generative adversarial networks for document image binarization with color noise and background removal,,https://arxiv.org/abs/2010.10103v3,https://github.com/opensuh/DocumentBinarization,,,Papers With Code / arXiv,2010.10103
1.0,RESEARCH_PAPER,ConfNet2Seq: Full Length Answer Generation from Spoken Questions,,https://arxiv.org/abs/2006.05163v2,https://github.com/kolk/ConfnetPointerGenBaseline,,,Papers With Code / arXiv,2006.05163
1.0,RESEARCH_PAPER,Rotate to Attend: Convolutional Triplet Attention Module,,https://arxiv.org/abs/2010.03045v2,https://github.com/LandskapeAI/triplet-attention,,,Papers With Code / arXiv,2010.03045
1.0,RESEARCH_PAPER,Transferable Visual Words: Exploiting the Semantics of Anatomical Patterns for Self-supervised Learning,,https://arxiv.org/abs/2102.10680v1,https://github.com/JLiangLab/TransVW,,,Papers With Code / arXiv,2102.10680
1.0,RESEARCH_PAPER,Githru: Visual Analytics for Understanding Software Development History Through Git Metadata Analysis,,https://arxiv.org/abs/2009.03115v2,https://github.com/githru/githru,,,Papers With Code / arXiv,2009.03115
1.0,RESEARCH_PAPER,Interactive Discovery System for Direct Democracy,,http://arxiv.org/abs/1807.04448v1,https://github.com/elaragon/decide-topics,,,Papers With Code / arXiv,1807.04448
1.0,RESEARCH_PAPER,EncryptGAN: Image Steganography with Domain Transform,,http://arxiv.org/abs/1905.11582v2,https://github.com/zhengziqiang/EncryptGAN,,,Papers With Code / arXiv,1905.11582
1.0,RESEARCH_PAPER,Deep Active Inference,,http://arxiv.org/abs/1709.02341v5,https://github.com/kaiu85/deepAI_paper,,,Papers With Code / arXiv,1709.02341
1.0,RESEARCH_PAPER,An adaptive partition of unity method for multivariate Chebyshev polynomial approximations,,http://arxiv.org/abs/1805.00423v3,https://github.com/kevinwaiton/PUchebfun,,,Papers With Code / arXiv,1805.00423
1.0,RESEARCH_PAPER,Live Functional Programming with Typed Holes,,http://arxiv.org/abs/1805.00155v4,https://github.com/hazelgrove/hazelnut-dynamics-agda,,,Papers With Code / arXiv,1805.00155
1.0,RESEARCH_PAPER,A data-set of piercing needle through deformable objects for Deep Learning from Demonstrations,,https://arxiv.org/abs/2012.02458v1,https://github.com/imanlab/d-lfd,,,Papers With Code / arXiv,2012.02458
1.0,RESEARCH_PAPER,Rethinking FUN: Frequency-Domain Utilization Networks,,https://arxiv.org/abs/2012.03357v1,https://github.com/kfir99/FUN,,,Papers With Code / arXiv,2012.03357
1.0,RESEARCH_PAPER,Securing Deep Spiking Neural Networks against Adversarial Attacks through Inherent Structural Parameters,,https://arxiv.org/abs/2012.05321v1,https://github.com/rda-ela/SNN-Adversarial-Attacks,,,Papers With Code / arXiv,2012.05321
1.0,RESEARCH_PAPER,Learning from an Exploring Demonstrator: Optimal Reward Estimation for Bandits,,https://arxiv.org/abs/2106.14866v2,https://github.com/wenshuoguo/inverse-bandit-code-release,,,Papers With Code / arXiv,2106.14866
1.0,RESEARCH_PAPER,Direct design of biquad filter cascades with deep learning by sampling random polynomials,,https://arxiv.org/abs/2110.03691v2,https://github.com/csteinmetz1/iirnet,,,Papers With Code / arXiv,2110.03691
1.0,RESEARCH_PAPER,Self-paced Ensemble for Highly Imbalanced Massive Data Classification,,https://arxiv.org/abs/1909.03500v3,https://github.com/ZhiningLiu1998/self-paced-ensemble,,,Papers With Code / arXiv,1909.03500
1.0,RESEARCH_PAPER,The Weighted Kendall and High-order Kernels for Permutations,,http://arxiv.org/abs/1802.08526v2,https://github.com/YunlongJiao/weightedkendall,,,Papers With Code / arXiv,1802.08526
1.0,RESEARCH_PAPER,Collision-Free Trajectory Optimization in Cluttered Environments Using Sums-of-Squares Programming,,https://arxiv.org/abs/2404.05242v2,https://github.com/lyl00/minimum_scaling_free_region,,,Papers With Code / arXiv,2404.05242
1.0,RESEARCH_PAPER,Bilinear Representation for Language-based Image Editing Using Conditional Generative Adversarial Networks,,http://arxiv.org/abs/1903.07499v1,https://github.com/vtddggg/BilinearGAN_for_LBIE,,,Papers With Code / arXiv,1903.07499
1.0,RESEARCH_PAPER,Bridging Textual and Tabular Data for Cross-Domain Text-to-SQL Semantic Parsing,,https://arxiv.org/abs/2012.12627v2,https://github.com/salesforce/TabularSemanticParsing,,,Papers With Code / arXiv,2012.12627
1.0,RESEARCH_PAPER,3D Surface Reconstruction From Multi-Date Satellite Images,,https://arxiv.org/abs/2102.02502v2,https://github.com/SBCV/SatelliteSurfaceReconstruction,,,Papers With Code / arXiv,2102.02502
1.0,RESEARCH_PAPER,Foreseeing Brain Graph Evolution Over Time Using Deep Adversarial Network Normalizer,,https://arxiv.org/abs/2009.11166v1,https://github.com/basiralab/gGAN,,,Papers With Code / arXiv,2009.11166
1.0,RESEARCH_PAPER,Scilla: a Smart Contract Intermediate-Level LAnguage,,https://arxiv.org/abs/1801.00687v1,https://github.com/pirapira/ethereum-formal-verification-overview,,,Papers With Code / arXiv,1801.00687
1.0,RESEARCH_PAPER,Model-free price bounds under dynamic option trading,,https://arxiv.org/abs/2101.01024v2,https://github.com/juliansester/dynamic_option_trading,,,Papers With Code / arXiv,2101.01024
1.0,RESEARCH_PAPER,Tensor-Train Density Estimation,,https://arxiv.org/abs/2108.00089v2,https://github.com/stat-ml/TTDE,,,Papers With Code / arXiv,2108.00089
1.0,RESEARCH_PAPER,A Sketching Framework for Reduced Data Transfer in Photon Counting Lidar,,https://arxiv.org/abs/2102.08732v4,https://gitlab.com/Tachella/sketched_lidar,,,Papers With Code / arXiv,2102.08732
1.0,RESEARCH_PAPER,What is the best data augmentation for 3D brain tumor segmentation?,,https://arxiv.org/abs/2010.13372v2,https://github.com/mdciri/3D-augmentation-techniques,,,Papers With Code / arXiv,2010.13372
1.0,RESEARCH_PAPER,Distributed Multi-object Tracking under Limited Field of View Sensors,,https://arxiv.org/abs/2012.12990v2,https://github.com/AdelaideAuto-IDLab/Distributed-limitedFoV-MOT,,,Papers With Code / arXiv,2012.12990
1.0,RESEARCH_PAPER,Generalized Universe Hierarchies and First-Class Universe Levels,,https://arxiv.org/abs/2103.00223v4,https://github.com/AndrasKovacs/universes,,,Papers With Code / arXiv,2103.00223
1.0,RESEARCH_PAPER,LEAF: Simulating Large Energy-Aware Fog Computing Environments,,https://arxiv.org/abs/2103.01170v1,https://github.com/dos-group/leaf,,,Papers With Code / arXiv,2103.01170
1.0,RESEARCH_PAPER,RESA: Recurrent Feature-Shift Aggregator for Lane Detection,,https://arxiv.org/abs/2008.13719v2,https://github.com/ZJULearning/resa,,,Papers With Code / arXiv,2008.13719
1.0,RESEARCH_PAPER,Sequential Place Learning: Heuristic-Free High-Performance Long-Term Place Recognition,,https://arxiv.org/abs/2103.02074v1,https://github.com/mchancan/deepseqslam,,,Papers With Code / arXiv,2103.02074
1.0,RESEARCH_PAPER,A deep perceptual metric for 3D point clouds,,https://arxiv.org/abs/2102.12839v1,https://github.com/mauriceqch/2021_pc_perceptual_loss,,,Papers With Code / arXiv,2102.12839
1.0,RESEARCH_PAPER,A Crash Course on Reinforcement Learning,,https://arxiv.org/abs/2103.04910v1,https://github.com/FarnazAdib/Crash_course_on_RL,,,Papers With Code / arXiv,2103.04910
1.0,RESEARCH_PAPER,End-to-End Human Object Interaction Detection with HOI Transformer,,https://arxiv.org/abs/2103.04503v1,https://github.com/bbepoch/HoiTransformer,,,Papers With Code / arXiv,2103.04503
1.0,RESEARCH_PAPER,LightningDOT: Pre-training Visual-Semantic Embeddings for Real-Time Image-Text Retrieval,,https://arxiv.org/abs/2103.08784v2,https://github.com/intersun/LightningDOT,,,Papers With Code / arXiv,2103.08784
1.0,RESEARCH_PAPER,"Compositionality Through Language Transmission, using Artificial Neural Networks",,https://arxiv.org/abs/2101.11739v2,https://github.com/asappresearch/neural-ilm,,,Papers With Code / arXiv,2101.11739
1.0,RESEARCH_PAPER,Multi-scale GCN-assisted two-stage network for joint segmentation of retinal layers and disc in peripapillary OCT images,,https://arxiv.org/abs/2102.04799v1,https://github.com/Jiaxuan-Li/MGU-Net,,,Papers With Code / arXiv,2102.04799
1.0,RESEARCH_PAPER,Determining the maximum information gain and optimising experimental design in neutron reflectometry using the Fisher information,,https://arxiv.org/abs/2103.08973v3,https://github.com/James-Durant/fisher-information,,,Papers With Code / arXiv,2103.08973
1.0,RESEARCH_PAPER,Implicit Normalizing Flows,,https://arxiv.org/abs/2103.09527v1,https://github.com/thu-ml/implicit-normalizing-flows,,,Papers With Code / arXiv,2103.09527
1.0,RESEARCH_PAPER,Robust MPC for Linear Systems with Parametric and Additive Uncertainty: A Novel Constraint Tightening Approach,,https://arxiv.org/abs/2007.00930v6,https://github.com/monimoyb/RMPC_MixedUncertainty,,,Papers With Code / arXiv,2007.00930
1.0,RESEARCH_PAPER,Affordance Transfer Learning for Human-Object Interaction Detection,,https://arxiv.org/abs/2104.02867v2,https://github.com/zhihou7/HOI-CL-OneStage,,,Papers With Code / arXiv,2104.02867
1.0,RESEARCH_PAPER,Comprehensive Study: How the Context Information of Different Granularity Affects Dialogue State Tracking?,,https://arxiv.org/abs/2105.03571v2,https://github.com/yangpuhai/Granularity-in-DST,,,Papers With Code / arXiv,2105.03571
1.0,RESEARCH_PAPER,OVERT: An Algorithm for Safety Verification of Neural Network Control Policies for Nonlinear Systems,,https://arxiv.org/abs/2108.01220v1,https://github.com/sisl/OVERTVerify.jl,,,Papers With Code / arXiv,2108.01220
1.0,RESEARCH_PAPER,Adapting Membership Inference Attacks to GNN for Graph Classification: Approaches and Implications,,https://arxiv.org/abs/2110.08760v1,https://github.com/trustworthygnn/mia-gnn,,,Papers With Code / arXiv,2110.08760
1.0,RESEARCH_PAPER,ImageNet-21K Pretraining for the Masses,,https://arxiv.org/abs/2104.10972v4,https://github.com/Alibaba-MIIL/ImageNet21K,,,Papers With Code / arXiv,2104.10972
1.0,RESEARCH_PAPER,"PyTorchDIA: A flexible, GPU-accelerated numerical approach to Difference Image Analysis",,https://arxiv.org/abs/2104.13715v2,https://github.com/jah1994/PyTorchDIA,,,Papers With Code / arXiv,2104.13715
1.0,RESEARCH_PAPER,AlphaNet: Improved Training of Supernets with Alpha-Divergence,,https://arxiv.org/abs/2102.07954v2,https://github.com/facebookresearch/AlphaNet,,,Papers With Code / arXiv,2102.07954
1.0,RESEARCH_PAPER,Convex Parameterization of Stabilizing Controllers and its LMI-based Computation via Filtering,,https://arxiv.org/abs/2203.17145v1,https://github.com/soc-ucsd/iop_lmi,,,Papers With Code / arXiv,2203.17145
1.0,RESEARCH_PAPER,Predicting Semantic Map Representations from Images using Pyramid Occupancy Networks,,https://arxiv.org/abs/2003.13402v1,https://github.com/tom-roddick/mono-semantic-maps,,,Papers With Code / arXiv,2003.13402
1.0,RESEARCH_PAPER,Multi-modal Conditional Bounding Box Regression for Music Score Following,,https://arxiv.org/abs/2105.04309v1,https://github.com/CPJKU/cyolo_score_following,,,Papers With Code / arXiv,2105.04309
1.0,RESEARCH_PAPER,Exploring Discourse Structures for Argument Impact Classification,,https://arxiv.org/abs/2106.00976v1,https://github.com/HKUST-KnowComp/DisCOC,,,Papers With Code / arXiv,2106.00976
1.0,RESEARCH_PAPER,Soft Alignment Objectives for Robust Adaptation of Language Generation,,https://arxiv.org/abs/2211.16550v2,https://github.com/mir-mu/softalign_objectives,,,Papers With Code / arXiv,2211.16550
1.0,RESEARCH_PAPER,Simplifying Deep Reinforcement Learning via Self-Supervision,,https://arxiv.org/abs/2106.05526v1,https://github.com/daochenzha/SSRL,,,Papers With Code / arXiv,2106.05526
1.0,RESEARCH_PAPER,RetinaNet Object Detector based on Analog-to-Spiking Neural Network Conversion,,https://arxiv.org/abs/2106.05624v2,https://github.com/joaromi/Spiking-RetinaNet,,,Papers With Code / arXiv,2106.05624
1.0,RESEARCH_PAPER,Lyman-\alpha absorption beyond the disk of simulated spiral galaxies,,http://arxiv.org/abs/2005.08580v1,https://bitbucket.org/broett/pygad,,,Papers With Code / arXiv,2005.08580
1.0,RESEARCH_PAPER,Psychometric Predictive Power of Large Language Models,,https://arxiv.org/abs/2311.07484v3,https://github.com/kuribayashi4/llm-cognitive-modeling,,,Papers With Code / arXiv,2311.07484
1.0,RESEARCH_PAPER,A Powerful Genetic Algorithm for Traveling Salesman Problem,,http://arxiv.org/abs/1402.4699v1,https://github.com/sugia/GA-for-TSP,,,Papers With Code / arXiv,1402.4699
1.0,RESEARCH_PAPER,TTOpt: A Maximum Volume Quantized Tensor Train-based Optimization and its Application to Reinforcement Learning,,https://arxiv.org/abs/2205.00293v2,https://github.com/andreichertkov/ttopt,,,Papers With Code / arXiv,2205.00293
1.0,RESEARCH_PAPER,A containerized proof-of-concept implementation of LightChain system,,http://arxiv.org/abs/2007.13203v1,https://github.com/yhassanzadeh13/lightchain-container,,,Papers With Code / arXiv,2007.13203
1.0,RESEARCH_PAPER,Model Explanations via the Axiomatic Causal Lens,,https://arxiv.org/abs/2109.03890v6,https://github.com/gabi-1337/causal-explanations,,,Papers With Code / arXiv,2109.03890
1.0,RESEARCH_PAPER,Learning Multi-touch Conversion Attribution with Dual-attention Mechanisms for Online Advertising,,http://arxiv.org/abs/1808.03737v2,https://github.com/rk2900/deep-conv-attr,,,Papers With Code / arXiv,1808.03737
1.0,RESEARCH_PAPER,"Generalized Wasserstein Dice Loss, Test-time Augmentation, and Transformers for the BraTS 2021 challenge",,https://arxiv.org/abs/2112.13054v1,https://github.com/lucasfidon/trabit_brats2021,,,Papers With Code / arXiv,2112.13054
1.0,RESEARCH_PAPER,Lifelong Learning of Graph Neural Networks for Open-World Node Classification,,https://arxiv.org/abs/2006.14422v4,https://github.com/lgalke/lifelong-learning,,,Papers With Code / arXiv,2006.14422
1.0,RESEARCH_PAPER,SAILOR: Scaling Anchors via Insights into Latent Object Representation,,https://arxiv.org/abs/2210.07811v2,https://github.com/malicd/sailor,,,Papers With Code / arXiv,2210.07811
